dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
8607,2,1,84,7,15000000,70000000000.0,2,1,1,84,0,0,ICMP,3,84,84,0,0.0,0.0,1
21400,4,2,168,7,18000000,70000000000.0,2,2,1,84,0,0,TCP,1,84,84,0,0.0,0.0,0
27093,7,4,336,7,22000000,70000000000.0,2,3,2,168,0,1,UDP,2,168,168,0,0.0,0.0,1
35461,1,2,168,7,16000000,70000000000.0,2,1,1,84,0,0,ICMP,3,84,84,0,0.0,0.0,1
23257,6,1,84,7,17000000,70000000000.0,2,2,1,84,0,0,TCP,1,84,84,0,0.0,0.0,0
39402,5,0,0,0,0,0.0,2,4,0,0,0,0,UDP,2,856,2668,0,0.0,0.0,0
27423,2,1,84,7,15000000,70000000000.0,2,1,1,84,0,0,ICMP,3,84,84,0,0.0,0.0,0
22998,4,1,84,7,17000000,70000000000.0,2,2,1,84,0,0,TCP,1,84,84,0,0.0,0.0,1
32606,7,3,252,7,21000000,70000000000.0,2,2,1,126,0,1,UDP,2,126,126,0,0.0,0.0,1
28037,1,2,168,7,16000000,70000000000.0,2,1,1,84,0,0,ICMP,3,84,84,0,0.0,0.0,1
22119,6,2,168,7,19000000,70000000000.0,2,2,1,84,0,0,TCP,1,84,84,0,0.0,0.0,0
36312,5,0,0,0,0,0.0,2,4,0,0,0,0,UDP,2,2668,856,0,0.0,0.0,1
32793,2,1,84,7,15000000,70000000000.0,2,1,1,84,0,0,ICMP,3,84,84,0,0.0,0.0,1
87936,4,2,168,7,18000000,70000000000.0,2,2,1,84,0,0,TCP,1,84,84,0,0.0,0.0,0
11111,3,1000,10000,100,10000000,10000000000.0,5,2000,200,2000,20,0,TCP,2,1000,1000,10,10,20,1
22222,2,2000,20000,200,20000000,20000000000.0,7,3000,400,4000,40,1,UDP,1,2000,2000,20,20,40,0
33333,1,3000,30000,300,30000000,30000000000.0,9,4000,600,6000,60,0,ICMP,3,3000,3000,30,30,60,1
44444,4,4000,40000,400,40000000,40000000000.0,11,5000,800,8000,80,1,ICMP,2,4000,4000,40,40,80,0
55555,5,5000,50000,500,50000000,50000000000.0,13,6000,1000,10000,100,0,TCP,4,5000,5000,50,50,100,1
66666,6,6000,60000,600,60000000,60000000000.0,15,7000,1200,12000,120,1,UDP,1,6000,6000,60,60,120,0
77777,7,7000,70000,700,70000000,70000000000.0,17,8000,1400,14000,140,0,ICMP,3,7000,7000,70,70,140,1
88888,8,8000,80000,800,80000000,80000000000.0,19,9000,1600,16000,160,1,ICMP,2,8000,8000,80,80,160,0
99999,9,9000,90000,900,90000000,90000000000.0,21,10000,1800,18000,180,0,TCP,4,9000,9000,90,90,180,1
100001,10,10000,100000,1000,100000000,100000000000.0,23,11000,2000,20000,200,1,UDP,1,10000,10000,100,100,200,0
100002,11,11000,110000,1100,110000000,110000000000.0,25,12000,2200,22000,220,0,ICMP,3,11000,11000,110,110,220,1
100003,12,12000,120000,1200,120000000,120000000000.0,27,13000,2400,24000,240,1,ICMP,2,12000,12000,120,120,240,0
100004,13,13000,130000,1300,130000000,130000000000.0,29,14000,2600,26000,260,0,TCP,4,13000,13000,130,130,260,1
100005,14,14000,140000,1400,140000000,140000000000.0,31,15000,2800,28000,280,1,UDP,1,14000,14000,140,140,280,0
100006,15,15000,150000,1500,150000000,150000000000.0,33,16000,3000,30000,300,0,ICMP,3,15000,15000,150,150,300,1
100007,16,16000,160000,1600,160000000,160000000000.0,35,17000,3200,32000,320,1,ICMP,2,16000,16000,160,160,320,0
100008,17,17000,170000,1700,170000000,170000000000.0,37,18000,3400,34000,340,0,TCP,4,17000,17000,170,170,340,1
100009,18,18000,180000,1800,180000000,180000000000.0,39,19000,3600,36000,360,1,UDP,1,18000,18000,180,180,360,0
100010,19,19000,190000,1900,190000000,190000000000.0,41,20000,3800,38000,380,0,ICMP,3,19000,19000,190,190,380,1
100011,20,20000,200000,2000,200000000,200000000000.0,43,21000,4000,40000,400,1,ICMP,2,20000,20000,200,200,400,0
2488,1,0,0,0,0,0,2,4,0,0,0,0,TCP,1,856,2668.0,0.0,0.0,0.0,0.0
6918,3,769,75754,121,238000000,121000000000,3,1931,29,2842,0,0,UDP,2,3413,4425.0,0.0,0.0,0.0,
11635,4,39341,9551360,250,423000000,251000000000,5,2790,8324,651552,277,1,ICMP,3,9897209,231511.0,0.0,0.0,2.0,
29922,5,92938,82781700,417,721000000,417000000000,7,4920,12659,9838564,421,1,TCP,4,135892103,135577081.0,503.0,175.0,3838.0,
42935,7,260006,147128002,1881,999000000,1880000000000,12,13797,19190,14953872,639,1,UDP,5,990596183,1269981973.0,16577.0,20580.0,20580.0,
33993,5,144,14112,148,133000000,148000000000,7,3034,29,2842,0,1,ICMP,1,15970,20067.0,0.0,0.0,0.0,
3189,6,61623,65690118,135,932000000,136000000000,3,7503,13538,14431508,451,0,UDP,1,1312,4266.0,0.0,0.0,0.0,
33243,1,867,84966,888,513000000,889000000000,7,2936,29,2842,0,1,ICMP,1,135548770,92476.0,0.0,0.0,0.0,
41073,1,52828,3486800,173,211000000,173000000000,5,3663,9707,640722,323,1,TCP,1,84893082,3492666.0,3924.0,168.0,4092.0,
33543,6,457,44786,468,340000000,468000000000,7,3024,30,2940,1,1,ICMP,3,242168457,134959605.0,2656.0,5.0,2661.0,
29502,3,130487,135507726,500,77000000,500000000000,5,1057,6948,7212440,231,1,ICMP,4,271020190,135573694.0,1909.0,1909.0,3818.0,
2859,6,106455,110926110,377,441000000,377000000000,2,4440,7901,8232842,263,0,UDP,2,4491,253469465.0,0.0,2188.0,2188.0,
24510,7,6128,6385376,22,793000000,22793000000,5,817,0,0,0,1,ICMP,2,1172,4302.0,0.0,0.0,0.0,
26837,3,26972,28104824,99,791000000,99791000000,6,948,7889,8220338,262,1,ICMP,2,1172,4282.0,0.0,0.0,0.0,
27377,4,130576,135516448,591,190000000,591000000000,9,956,29,2842,0,1,ICMP,3,135538302,78428.0,1.0,1.0,2.0,
22962,7,6124,6383944,21,976000000,21976000000,3,819,0,0,0,1,TCP,2,1272,4307.0,0.0,0.0,0.0,
27286,5,1220,1239108,87,945000000,87945000000,4,1225,0,0,0,1,UDP,3,135546302,78430.0,1.0,0.0,1.0,
34239,1,67,65792,60,500000000,60500000000,6,958,29,2842,0,1,ICMP,4,271020202,135573894.0,1909.0,1909.0,3818.0,
37176,2,3265,3327320,209,845000000,209845000000,7,3032,30,2940,1,1,TCP,5,990596182,1269981972.0,16577.0,20580.0,20580.0,
20896,4,18104,18686080,112,921000000,112921000000,2,4444,7902,8232844,263,0,UDP,1,1312,4267.0,0.0,0.0,0.0,
24209,3,18119,18692076,113,952000000,113952000000,5,1058,6949,7212442,231,1,ICMP,2,1173,4283.0,0.0,0.0,0.0,
38776,3,26,25792,24,961000000,20961000000,7,3033,30,2940,1,1,TCP,3,135546303,78431.0,1.0,1.0,2.0,
40451,1,9,8832,8,831000000,8831000000,4,1226,0,0,0,1,UDP,4,271020203,135573895.0,1909.0,1909.0,3818.0,
37372,5,3122,3178736,203,945000000,80345000000,2,4445,7903,8232846,263,0,UDP,5,990596183,1269981973.0,16577.0,20580.0,20580.0,
39378,2,13,12672,12,845000000,20845000000,3,820,0,0,0,1,TCP,1,857,2669.0,0.0,0.0,0.0,
32379,6,8,7952,7,831000000,7831000000,5,1059,6950,7212444,231,1,ICMP,2,1174,4284.0,0.0,0.0,0.0,
27937,4,17,16672,16,845000000,20845000000,6,959,29,2842,0,1,TCP,3,135546304,78432.0,1.0,1.0,2.0,
22607,3,3,2912,3,831000000,7831000000,7,3034,30,2940,1,1,UDP,4,271020204,135573896.0,1909.0,1909.0,3818.0,
30348,1,9,8832,8,831000000,8831000000,2,4446,7904,8232848,263,0,UDP,5,990596184,1269981974.0,16577.0,20580.0,20580.0,
25949,7,7,6912,6,831000000,7831000000,3,821,0,0,0,1,TCP,1,858,2670.0,0.0,0.0,0.0,
25102,6,5,4832,4,831000000,7831000000,4,1227,0,0,0,1,ICMP,2,1175,4285.0,0.0,0.0,0.0,
26259,5,4,3712,3,831000000,7831000000,5,1060,6951,7212446,231,1,UDP,3,135546305,78433.0,1.0,1.0,2.0,
22897,4,3,2912,3,831000000,7831000000,6,960,29,2842,0,1,TCP,4,271020205,135573897.0,1909.0,1909.0,3818.0,
39596,3,2,1792,2,831000000,7831000000,7,3035,30,2940,1,1,UDP,5,990596185,1269981975.0,16577.0,20580.0,20580.0,
32135,2,1,872,1,831000000,7831000000,3,822,0,0,0,1,TCP,1,859,2671.0,0.0,0.0,0.0,
32622,1,0,0,0,831000000,7831000000,4,1228,0,0,0,1,ICMP,2,1176,4286.0,0.0,0.0,0.0,
23156,7,0,0,0,831000000,7831000000,5,1061,6952,7212448,231,1,UDP,3,135546306,78434.0,1.0,1.0,2.0,
30784,6,0,0,0,831000000,7831000000,6,961,29,2842,0,1,TCP,4,271020206,135573898.0,1909.0,1909.0,3818.0,
24368,5,0,0,0,831000000,7831000000,7,3036,30,2940,1,1,UDP,5,990596186,1269981976.0,16577.0,20580.0,20580.0,
37962,4,0,0,0,831000000,7831000000,3,823,0,0,0,1,TCP,1,860,2672.0,0.0,0.0,0.0,
34951,3,0,0,0,831000000,7831000000,4,1229,0,0,0,1,ICMP,2,1177,4287.0,0.0,0.0,0.0,
30871,2,0,0,0,831000000,7831000000,5,1062,6953,7212450,231,1,UDP,3,135546307,78435.0,1.0,1.0,2.0,
23249,1,0,0,0,831000000,7831000000,6,962,29,2842,0,1,TCP,4,271020207,135573899.0,1909.0,1909.0,3818.0,
38109,7,0,0,0,831000000,7831000000,7,3037,30,2940,1,1,UDP,5,990596187,1269981977.0,16577.0,20580.0,20580.0,
39991,6,0,0,0,831000000,7831000000,3,824,0,0,0,1,TCP,1,861,2673.0,0.0,0.0,0.0,
25637,5,0,0,0,831000000,7831000000,4,1230,0,0,0,1,ICMP,2,1178,,,,,
3249,6.0,66264.0,70637424.0,147.0,240000000.0,147000000000.0,4.0,7894.0,13531.0,14424046.0,451.0,0.0,UDP,2.0,4974.0,190752024.0,0.0,3838.0,3838.0,0.0
11289,6.0,48793.0,55862130.0,114.0,365000000.0,114000000000.0,3.0,4918.0,13066.0,14669972.0,435.0,1.0,TCP,4.0,13992846.0,161099060.0,0.0,0.0,0.0,1.0
32523,2.0,164.0,16072.0,168.0,491000000.0,168000000000.0,9.0,2332.0,29.0,2842.0,0.0,1.0,ICMP,3.0,27510.0,27384.0,1.0,1.0,2.0,1.0
33633,5.0,496.0,48608.0,508.0,356000000.0,508000000000.0,7.0,3024.0,30.0,2940.0,1.0,1.0,ICMP,3.0,135071841.0,271131673.0,6.0,2389.0,2395.0,0.0
33993,1.0,798.0,78204.0,818.0,358000000.0,818000000000.0,3.0,3034.0,29.0,2842.0,0.0,1.0,ICMP,3.0,135746657.0,287119.0,0.0,0.0,0.0,1.0
9996,5.0,66905.0,69715010.0,213.0,443000000.0,213000000000.0,3.0,1931.0,9400.0,9794800.0,313.0,0.0,UDP,3.0,3199.0,3539.0,0.0,0.0,0.0,0.0
33633,6.0,129995.0,135454790.0,408.0,179000000.0,408000000000.0,7.0,3024.0,8728.0,9094576.0,290.0,1.0,ICMP,3.0,135021665.0,271081455.0,5.0,2388.0,2393.0,1.0
7098,3.0,24545.0,1325430.0,83.0,601000000.0,83601000000.0,7.0,11888.0,8398.0,453492.0,279.0,1.0,TCP,3.0,4476616.0,114837842.0,151.0,3822.0,3973.0,1.0
10116,4.0,72904.0,75965968.0,233.0,345000000.0,233000000000.0,4.0,1931.0,9314.0,9705188.0,310.0,0.0,UDP,3.0,3413.0,3539.0,0.0,0.0,0.0,0.0
2829,2.0,98268.0,102395256.0,345.0,913000000.0,346000000000.0,4.0,4440.0,9168.0,9553056.0,305.0,0.0,UDP,1.0,4755.0,230656324.0,0.0,2543.0,2543.0,1.0
10117,7.0,4000.0,40000000.0,1000.0,800000000.0,1000000000000.0,2.0,3000.0,2000.0,2000000.0,400.0,0.0,TCP,4.0,2000000.0,20000000.0,100.0,100.0,200.0,0.0
10118,4.0,4000.0,40000000.0,1000.0,800000000.0,1000000000000.0,2.0,3000.0,2000.0,2000000.0,400.0,1.0,UDP,3.0,2000000.0,20000000.0,100.0,100.0,200.0,1.0
10119,2.0,4000.0,40000000.0,1000.0,800000000.0,1000000000000.0,2.0,3000.0,2000.0,2000000.0,400.0,0.0,ICMP,2.0,2000000.0,20000000.0,100.0,100.0,200.0,0.0
10120,3.0,4000.0,40000000.0,1000.0,800000000.0,1000000000000.0,2.0,3000.0,2000.0,2000000.0,400.0,1.0,TCP,4.0,2000000.0,20000000.0,100.0,100.0,200.0,1.0
10121,6.0,4000.0,40000000.0,1000.0,800000000.0,1000000000000.0,2.0,3000.0,2000.0,2000000.0,400.0,0.0,UDP,3.0,2000000.0,20000000.0,100.0,100.0,200.0,0.0
10122,1.0,4000.0,40000000.0,1000.0,800000000.0,1000000000000.0,2.0,3000.0,2000.0,2000000.0,400.0,1.0,ICMP,2.0,2000000.0,20000000.0,100.0,100.0,200.0,1.0
...,,,,,,,,,,,,,,,,,,,,
99999,1.0,4000.0,40000000.0,1000.0,800000000.0,1000000000000.0,2.0,3000.0,2000.0,2000000.0,400.0,1.0,ICMP,2.0,2000000.0,20000000.0,100.0,100.0,200.0,1.0
100000,6.0,4000.0,40000000.0,1000.0,800000000.0,1000000000000.0,2.0,3000.0,2000.0,2000000.0,400.0,0.0,UDP,3.0,2000000.0,20000000.0,100.0,100.0,200.0,0.0
7128,6,30718,1658772,98,947000000,98947000000.0,7,11888,9389,507006,312,1,TCP,3.0,3081227.0,2554435.0,290.0,270.0,560.0,0.0
3129,4,34439,36711974,72,761000000,72761000000.0,3,6846,13492,14382472,449,0,UDP,1.0,4246.0,37285812.0,0.0,3838.0,3838.0,0.0
7627,5,60787,69383078,142,246000000,142000000000.0,5,12138,13129,14516010,437,1,TCP,3.0,249392590.0,24647866.0,7844.0,338.0,8182.0,0.0
5802,3,122969,128133698,420,728000000,421000000000.0,11,1264,8687,9051854,289,1,ICMP,3.0,135633460.0,135632970.0,535.0,535.0,1070.0,1.0
2889,3,114492,119300664,406,656000000,407000000000.0,2,4440,8167,8510014,272,0,UDP,1.0,4013.0,1312.0,0.0,0.0,0.0,1.0
2919,3,122806,127963852,436,657000000,437000000000.0,2,4440,8314,8663188,277,0,UDP,1.0,4013.0,1562.0,0.0,0.0,0.0,1.0
24941,3,124954,6747516,447,487000000,447000000000.0,5,10817,8168,441072,272,1,TCP,1.0,5506.0,1472.0,0.0,0.0,0.0,1.0
2649,2,86468,92174888,217,170000000,217000000000.0,6,2385,2369,2525354,78,0,UDP,2.0,3971.0,92246738.0,0.0,588.0,588.0,1.0
11305,1,36282,38676612,80,736000000,80736000000.0,2,1306,13536,14429376,451,0,UDP,2.0,289862990.0,1886.0,16758.0,0.0,16758.0,0.0
11275,4,22434,23914644,48,817000000,48817000000.0,6,1306,13474,14363284,449,0,UDP,2.0,3236.0,3404.0,0.0,0.0,0.0,0.0
21435,6,27073,27482119,99,873000000,99870000000.0,10,11888,10900,569356,313,1,TCP,3.0,27187987.0,27141076.0,788.0,788.0,1576.0,0.0
27092,3,111237,117745558,384,637000000,384637000000.0,3,4440,7667,7960472,277,0,UDP,1.0,4013.0,1320.0,0.0,0.0,0.0,1.0
35337,4,33240,37642239,73,844000000,73844000000.0,3,6846,13491,14371889,449,0,UDP,1.0,4246.0,37285812.0,0.0,3838.0,3838.0,0.0
18203,5,63246,71546103,141,240000000,141240000000.0,4,12138,13128,14515888,437,1,TCP,3.0,249392590.0,24647866.0,7844.0,338.0,8182.0,1.0
9791,2,90195,95994561,217,171000000,217171000000.0,7,2385,2368,2525280,78,0,UDP,2.0,3971.0,92246738.0,0.0,588.0,588.0,0.0
24948,7,260006,147128002,1881,999000000,1881999000000.0,12,13797,19190,14953872,639,1,TCP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
14688,1,36282,38676612,80,736000000,80736000000.0,2,1306,13536,14429376,451,0,UDP,2.0,289862990.0,1886.0,16758.0,0.0,16758.0,0.0
18084,4,22434,23914644,48,817000000,48817000000.0,6,1306,13474,14363284,449,0,UDP,2.0,3236.0,3404.0,0.0,0.0,0.0,0.0
7127,6,30718,1658772,98,947000000,98947000000.0,7,11888,9389,507006,312,1,TCP,3.0,3081227.0,2554435.0,290.0,270.0,560.0,1.0
8791,4,34439,36711974,72,761000000,72761000000.0,3,6846,13492,14382472,449,0,UDP,1.0,4246.0,37285812.0,0.0,3838.0,3838.0,0.0
25987,5,60787,69383078,142,246000000,142000000000.0,5,12138,13129,14516010,437,1,TCP,3.0,249392590.0,24647866.0,7844.0,338.0,8182.0,1.0
5802,3,122969,128133698,420,728000000,421000000000.0,11,1264,8687,9051854,289,1,ICMP,3.0,135633460.0,135632970.0,535.0,535.0,1070.0,0.0
29891,3,114492,119300664,406,656000000,407000000000.0,2,4440,8167,8510014,272,0,UDP,1.0,4013.0,1312.0,0.0,0.0,0.0,0.0
37892,3,122806,127963852,436,657000000,437000000000.0,2,4440,8314,8663188,277,0,UDP,1.0,4013.0,1562.0,0.0,0.0,0.0,0.0
92741,3,124954,6747516,447,487000000,447000000000.0,5,10817,8168,441072,272,1,TCP,1.0,5506.0,1472.0,0.0,0.0,0.0,0.0
26491,2,86468,92174888,217,170000000,217000000000.0,6,2385,2369,2525354,78,0,UDP,2.0,3971.0,92246738.0,0.0,588.0,588.0,1.0
17305,1,36282,38676612,80,736000000,80736000000.0,2,1306,13536,14429376,451,0,UDP,2.0,289862990.0,1886.0,16758.0,0.0,16758.0,1.0
11275,4,22434,23914644,48,817000000,48817000000.0,6,1306,13474,14363284,449,0,UDP,2.0,3236.0,3404.0,0.0,0.0,0.0,1.0
21435,6,27073,27482119,99,873000000,99870000000.0,10,11888,10900,569356,313,1,TCP,3.0,27187987.0,27141076.0,788.0,788.0,1576.0,1.0
27092,3,111237,117745558,384,637000000,384637000000.0,3,4440,7667,7960472,277,0,UDP,1.0,4013.0,1320.0,0.0,0.0,0.0,0.0
35337,4,33240,37642239,73,844000000,73844000000.0,3,6846,13491,14371889,449,0,UDP,1.0,4246.0,37285812.0,0.0,3838.0,3838.0,1.0
18203,5,63246,71546103,141,240000000,141240000000.0,4,12138,13128,14515888,437,1,TCP,3.0,249392590.0,24647866.0,7844.0,338.0,8182.0,0.0
9791,2,90195,95994561,217,171000000,217171000000.0,7,2385,2368,2525280,78,0,UDP,2.0,3971.0,92246738.0,0.0,588.0,588.0,1.0
24948,7,260006,147128002,1881,999000000,1881999000000.0,12,13797,19190,14953872,639,1,TCP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
14688,1,36282,38676612,80,736000000,80736000000.0,2,1306,13536,14429376,451,0,UDP,2.0,289862990.0,1886.0,16758.0,0.0,16758.0,1.0
18084,4,22434,23914644,48,817000000,48817000000.0,6,1306,13474,14363284,449,0,UDP,2.0,3236.0,3404.0,0.0,0.0,0.0,1.0
7127,6,30718,1658772,98,947000000,98947000000.0,7,11888,9389,507006,312,1,TCP,3.0,3081227.0,2554435.0,290.0,270.0,560.0,0.0
8791,4,34439,36711974,72,761000000,72761000000.0,3,6846,13492,14382472,449,0,,,,,,,,
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,ICMP,4.0,2668.0,856.0,0.0,0.0,0.0,1.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,TCP,3.0,4425.0,3413.0,0.0,0.0,0.0,0.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,1.0,TCP,1.0,231511.0,9897209.0,0.0,0.0,2.0,0.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,UDP,2.0,135577081.0,135892103.0,175.0,503.0,3838.0,1.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,1.0,UDP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
29442,7.0,576.0,56448.0,590.0,171000000.0,590000000000.0,3.0,1057.0,30.0,2940.0,1.0,1.0,ICMP,4.0,62818.0,135522489.0,0.0,0.0,0.0,0.0
4817,5.0,17267.0,19022758.0,38.0,872000000.0,38872000000.0,7.0,1181.0,13424.0,14756064.0,447.0,1.0,TCP,3.0,130955699.0,5501826.0,11768.0,517.0,12285.0,0.0
4037,3.0,22742.0,1501364.0,81.0,85000000.0,81085000000.0,5.0,22.0,9364.0,618036.0,312.0,1.0,TCP,1.0,55031287.0,2165698.0,7843.0,335.0,8178.0,0.0
3279,3.0,79415.0,84656390.0,173.0,968000000.0,174000000000.0,6.0,7916.0,13491.0,14381406.0,449.0,0.0,UDP,2.0,5606.0,483694000.0,0.0,3838.0,3838.0,0.0
32583,4.0,174.0,17052.0,178.0,483000000.0,178000000000.0,5.0,2364.0,30.0,2940.0,1.0,1.0,ICMP,2.0,27523290.0,26708642.0,2858.0,2858.0,5716.0,0.0
9936,6.0,48052.0,50070184.0,153.0,464000000.0,153000000000.0,3.0,1931.0,9405.0,9800010.0,313.0,0.0,UDP,1.0,3546.0,1402.0,0.0,0.0,0.0,1.0
27197,6.0,129993.0,135452706.0,461.0,179000000.0,461000000000.0,4.0,948.0,2338.0,2436196.0,77.0,1.0,ICMP,2.0,135519696.0,59752.0,635.0,0.0,635.0,1.0
7057,1.0,86142.0,5686080.0,294.0,260000000.0,294000000000.0,3.0,11888.0,8528.0,562860.0,284.0,1.0,TCP,2.0,5189.0,1402.0,0.0,0.0,0.0,1.0
10176,4.0,122882.0,128043044.0,393.0,441000000.0,393000000000.0,3.0,1931.0,9325.0,9716650.0,310.0,0.0,UDP,2.0,3669.0,1492.0,0.0,0.0,0.0,1.0
2638,7.0,15246.0,15886332.0,47.0,351000000.0,47351000000.0,3.0,2375.0,9701.0,10108442.0,323.0,0.0,UDP,2.0,86743136.0,3530.0,6527.0,0.0,6527.0,1.0
....,,,,,,,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,,,,,,,
..,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
49988,6.0,1809.0,1848898.0,21.0,82000000.0,21842000000.0,2.0,1172.0,902.0,823000.0,341.0,0.0,TCP,3.0,1417.0,1309.0,0.0,0.0,0.0,1.0
54722,1.0,912.0,84720.0,13.0,70000000.0,13000000000.0,3.0,1817.0,27.0,2520.0,1.0,1.0,ICMP,4.0,1414.0,1414.0,0.0,0.0,0.0,0.0
94547,4.0,200.0,20100.0,20.0,32000000.0,2032000000.0,2.0,4.0,100.0,5050.0,1.0,1.0,ICMP,2.0,4010.0,4010.0,0.0,0.0,0.0,1.0
17894,3.0,14.0,140.0,1.0,10000000.0,1010000000.0,2.0,4.0,7.0,70.0,1.0,1.0,ICMP,3.0,70.0,70.0,0.0,0.0,0.0,0.0
87936,7.0,4000.0,40000.0,50.0,40000000.0,5040000000.0,2.0,4.0,2000.0,20000.0,1.0,1.0,ICMP,4.0,20000.0,20000.0,0.0,0.0,0.0,1.0
11395,1.0,76799.0,81867734.0,170.0,742000000.0,171000000000.0,3.0,1943.0,13463.0,14351558.0,448.0,0.0,UDP,2.0,3795.0,1402.0,0.0,0.0,0.0,0.0
5682,3.0,490.0,48020.0,501.0,904000000.0,502000000000.0,11.0,1264.0,29.0,2842.0,0.0,0.0,ICMP,3.0,105971553.0,105971063.0,2427.0,2427.0,4854.0,0.0
3219,1.0,30229.0,32224114.0,67.0,129000000.0,67129000000.0,2.0,7894.0,13421.0,14306786.0,447.0,0.0,UDP,1.0,4330.0,56454666.0,0.0,3838.0,3838.0,0.0
12025,2.0,58691.0,62564606.0,130.0,661000000.0,131000000000.0,2.0,2242.0,13478.0,14367548.0,449.0,0.0,UDP,4.0,486129168.0,5438.0,3838.0,0.0,3838.0,0.0
29082,4.0,175.0,17150.0,180.0,110000000.0,180000000000.0,9.0,1057.0,29.0,2842.0,0.0,1.0,ICMP,2.0,44641190.0,9274696.0,4915.0,2460.0,7375.0,0.0
2859,6.0,106455.0,110926110.0,377.0,441000000.0,377000000000.0,2.0,4440.0,7901.0,8232842.0,263.0,0.0,UDP,3.0,382844457.0,5121.0,3690.0,0.0,3690.0,1.0
10779,2.0,132822.0,146989620.0,324.0,530000000.0,325000000000.0,11.0,4357.0,2466.0,2687940.0,82.0,1.0,TCP,2.0,11194521.0,257120217.0,208.0,4631.0,4839.0,1.0
41193,4.0,41038.0,2380204.0,138.0,217000000.0,138000000000.0,7.0,8050.0,8548.0,495784.0,284.0,1.0,TCP,1.0,4995.0,1242.0,0.0,0.0,0.0,1.0
10056,3.0,54209.0,56485778.0,173.0,363000000.0,173000000000.0,4.0,1931.0,9232.0,9619744.0,307.0,0.0,UDP,2.0,3649.0,1242.0,0.0,0.0,0.0,1.0
9876,4.0,29263.0,30492046.0,93.0,420000000.0,93420000000.0,5.0,1910.0,9606.0,10009452.0,320.0,0.0,UDP,2.0,3542.0,1172.0,0.0,0.0,0.0,1.0
3841,2.0,1573.0,161944.0,33.0,58000000.0,3358000000.0,2.0,3.0,788.0,86544.0,265.0,0.0,UDP,1.0,845.0,774.0,0.0,0.0,0.0,0.0
24888,3.0,1450.0,157002.0,33.0,70000000.0,3370000000.0,2.0,4.0,725.0,79502.0,245.0,0.0,TCP,3.0,1445.0,855.0,0.0,0.0,0.0,1.0
34567,1.0,876.0,91712.0,19.0,32000000.0,1932000000.0,2.0,3.0,438.0,45856.0,142.0,0.0,TCP,2.0,841.0,876.0,0.0,0.0,0.0,1.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,0.0,UDP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
......,,,,,,,,,,,,,,,,,,,,
99999,2.0,3234.0,338588.0,71.0,80000000.0,7180000000.0,2.0,4.0,1617.0,174294.0,54.0,0.0,TCP,1.0,3368.0,3334.0,0.0,0.0,0.0,0.0
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,TCP,1.0,2668.0,856.0,0.0,0.0,0.0,0.0
6492,3.0,704.0,69776.0,123.0,246000000.0,123000000000.0,3.0,1931.0,29.0,2842.0,0.0,1.0,UDP,2.0,4266.0,3339.0,0.0,0.0,0.0,1.0
11515,4.0,34597.0,14782222.0,257.0,428000000.0,257000000000.0,5.0,2385.0,8012.0,663228.0,267.0,1.0,ICMP,3.0,105767.0,6030042.0,0.0,0.0,2.0,0.0
29832,5.0,91478.0,85599258.0,435.0,728000000.0,436000000000.0,7.0,4357.0,10255.0,9853152.0,341.0,1.0,TCP,4.0,135559596.0,135758389.0,148.0,386.0,3421.0,1.0
42005,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,8803.0,18898.0,14953872.0,629.0,1.0,ICMP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
25080,6.0,725.0,71050.0,743.0,370000000.0,743000000000.0,7.0,3007.0,29.0,2842.0,0.0,1.0,ICMP,1.0,78137.0,74154.0,0.0,0.0,0.0,0.0
2608,2.0,75019.0,79970254.0,166.0,401000000.0,166000000000.0,5.0,2375.0,13442.0,14329172.0,448.0,0.0,UDP,2.0,62265606.0,3488.0,5404.0,0.0,5404.0,0.0
